ID,iso3,alloc_key,cell5m,x,y,"bean, common",cacao,cassava,chick pea,coconut,coffee arabica,coffee robusta,cowpea,groundnut,lentil,maize,pearl millet,pigeon pea,plantain bananas,potato,sesame seed,sorghum (med. altitude),soyabean,sugar beet,sunflower,sweet potato,tea,tobacco,"wheat, common"
659,KEN,10752581,4642260,35.04166667,0.458333333,1,0.083333336,0.777777791,1,0.048076924,0.115277819,0,0.909999967,0.691666663,1,1,0.559615374,1,0,1,0.92750001,0.649999976,0.870000005,0.480263144,1,0.515625,0,1,1
660,KEN,10752582,4642261,35.125,0.458333333,1,0,0.662963033,0.953846157,0,0.034722224,0,0.909999967,0.691666663,1,1,0.559375048,1,0,1,0.930000007,0.649999976,0.774999976,0.631578922,0.953846157,0.3125,0,0.933333337,0.935064912
661,KEN,10752583,4642262,35.20833333,0.458333333,1,0,0.561111152,0.820000052,0,0,0,0.87500006,0.533962309,1,1,0.519230783,1,0,1,0.828571439,0.62500006,0.557500064,0.358620733,0.820000052,0.176562548,0,0.740000069,0.82207799
662,KEN,10752584,4642263,35.29166667,0.458333333,1,0,0.426851898,0.727692366,0,0,0,0.829999983,0.420754761,0.943076968,1,0.484615356,0.975000024,0,0.920339048,0.826785743,0.592857122,0.407500088,0.217241481,0.727692366,0.082812548,0,0.606666744,0.744155884
663,KEN,10752585,4642264,35.375,0.458333333,1,0,0.294444442,0.473846197,0,0,0,0.44761911,0.109434023,0.6892308,0.974999964,0.44615382,0.918749988,0,0.640677989,0.807500005,0.557142854,0,0,0.473846197,0,0,0.240000069,0.529870152
664,KEN,10752586,4642265,35.45833333,0.458333333,1,0,0.32407406,0.420000046,0.22115384,0,0,0.483333409,0.043396283,0.635384679,0.871875048,0.382692307,0.811111152,0,0.581355989,0.69749999,0.482142866,0,0,0.420000046,0,0,0.162222296,0.484415621
665,KEN,10752587,4642266,35.54166667,0.458333333,1,0,0.348148197,0.481538504,0.246153906,0,0,0.602381051,0.118867978,0.696923137,0.884482801,0.390384585,0.862499952,0,0.649152577,0.707499981,0.505357087,0.007500076,0.125862122,0.481538504,0,0,0.25111118,0.536363661
666,KEN,10752588,4642267,35.625,0.458333333,1,0,0.076851845,0.346153855,0,0,0,0.25,0,0.561538458,0.982758641,0.4296875,1,0,0.5,0.533928573,0.95161289,0,0,0.346153855,0,0,0.055555556,0.422077924
667,KEN,10752589,4642268,35.70833333,0.458333333,1,0,0.190740719,0.41538462,0,0,0,0.357142866,0.03773585,0.630769253,1,0.5,1,0,0.576271176,0.589285731,0.880357146,0,0,0.41538462,0,0,0.155555561,0.480519474
668,KEN,10752590,4642269,35.79166667,0.458333333,1,0,0.325000048,0.646153867,0.101923063,0,0,0.714285731,0.320754707,0.86153847,1,0.642307699,1,0,0.830508471,0.884821475,0.730645239,0.275000006,0,0.646153867,0,0,0.48888889,0.675324678
669,KEN,10752592,4642271,35.95833333,0.458333333,0.465384662,0,0,0,0,0,0,0,0,0.089230761,0.275862068,0.109375,0,0,0,0.020535741,0.219354808,0,0,0,0,0,0,0.023376614
670,KEN,10752593,4642272,36.04166667,0.458333333,0.533333361,0,0,0,0,0,0,0,0,0.027692296,0.286206871,0.114062488,0,0,0,0.067857161,0.090322554,0,0,0,0,0,0,0
671,KEN,10752594,4642273,36.125,0.458333333,0.647435904,0,0,0,0,0,0,0,0,0.096923068,0.310344815,0.125,0.011111083,0,0,0.147321433,0.23548384,0,0,0,0,0,0,0.029870121
672,KEN,10752595,4642274,36.20833333,0.458333333,1,0,0.014814801,0.096923068,0,0,0,0,0,0.312307686,0.42413789,0.176562488,0.529629588,0,0.225423709,0.400000036,0.687096775,0,0,0.096923068,0,0,0,0.211688295
673,KEN,10752596,4642275,36.29166667,0.458333333,0.871794879,0,0,0.123076923,0,0,0,0,0,0.338461548,0.482758611,0.203125,0.592592597,0,0.254237294,0.303571433,0.578571439,0,0,0.123076923,0,0,0,0.233766228
674,KEN,10752597,4642276,36.375,0.458333333,0.744871795,0,0,0.096923068,0,0,0,0,0,0.312307686,0.42413789,0.176562488,0.529629588,0,0.225423709,0.215178594,0.589285672,0,0,0.096923068,0,0,0,0.211688295
675,KEN,10752598,4642277,36.45833333,0.458333333,0.612820506,0,0,0,0,0,0,0,0,0.192307696,0.155172408,0.0546875,0.240740746,0,0.093220338,0.123214282,0.435483873,0,0,0,0,0,0,0.110389613
676,KEN,10752609,4642288,37.375,0.458333333,0.679487169,0,0,0,0,0,0,0,0,0.000769256,0.137931034,0.046875,0,0,0,0.169642851,0,0,0,0,0,0,0,0
677,KEN,10752610,4642289,37.45833333,0.458333333,0.743589759,0,0,0,0,0,0,0,0,0.094615407,0.25,0.09765625,0,0,0,0.214285716,0,0,0,0,0,0,0,0
678,KEN,10752611,4642290,37.54166667,0.458333333,0.71282059,0,0,0,0,0,0,0,0,0,0.100000054,0.029687524,0,0,0,0.192857191,0,0,0,0,0,0,0,0
679,KEN,10752612,4642291,37.625,0.458333333,0.315384597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,KEN,10752613,4642292,37.70833333,0.458333333,0.525641024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
681,KEN,10752614,4642293,37.79166667,0.458333333,0.949999928,0,0,0,0,0,0,0,0,0.080769233,0.18965517,0.0703125,0,0,0,0.428571433,0,0,0,0,0,0,0,0
682,KEN,10752615,4642294,37.875,0.458333333,1,0,0,0,0,0,0,0,0,0.300769269,0.33214283,0.1875,0,0,0,0.660714269,0,0,0,0.085384637,0,0,0,0
683,KEN,10752616,4642295,37.95833333,0.458333333,1,0,0,0,0,0,0,0.688095272,0,0.515384614,0.415178567,0.717187524,0,0,0,0.926829278,0,0,0,0.300000012,0,0,0,0
684,KEN,10752617,4642296,38.04166667,0.458333333,1,0,0,0,0,0,0,0.824999988,0,0.5946154,0.251785815,0.773076892,0,0,0,0.826016307,0,0,0,0.379230767,0,0,0.103333324,0
685,KEN,10752618,4642297,38.125,0.458333333,0.884615362,0,0,0,0,0,0,0,0,0.01,0.200000033,0.075000018,0,0,0,0.3125,0,0,0,0,0,0,0,0
686,KEN,10752625,4642304,38.70833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,KEN,10752626,4642305,38.79166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,KEN,10752627,4642306,38.875,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,KEN,10752628,4642307,38.95833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,KEN,10752630,4642309,39.125,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,KEN,10752631,4642310,39.20833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,KEN,10752632,4642311,39.29166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,KEN,10752633,4642312,39.375,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,KEN,10752636,4642315,39.625,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,KEN,10752637,4642316,39.70833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,KEN,10752638,4642317,39.79166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,KEN,10752639,4642318,39.875,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,KEN,10752640,4642319,39.95833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,KEN,10752641,4642320,40.04166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,KEN,10752647,4642326,40.54166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,KEN,10752648,4642327,40.625,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,KEN,10752649,4642328,40.70833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,KEN,10752650,4642329,40.79166667,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,KEN,10752651,4642330,40.875,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,KEN,10752652,4642331,40.95833333,0.458333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,KEN,10762570,4646569,34.125,0.375,1,0,0.570370436,1,0.476923138,0.080555595,0,1,0.858490586,1,1,0.888461471,1,0,1,1,0.951058209,1,0.337931126,1,0.486718774,0,1,0.700000048
707,KEN,10762571,4646570,34.20833333,0.375,1,0.152777776,0.82407409,1,0.740384638,0.270833343,0.101190478,1,1,1,1,0.888461471,1,0,1,1,0.954232812,1,0.732894719,1,0.614062548,0.107142858,1,0.737499952
708,KEN,10762572,4646571,34.29166667,0.375,1,0.536111176,0.901689172,1,0.670391083,0.462500036,0.265476227,1,1,1,1,0.880769193,1,0,1,1,0.949999988,1,0.861842096,1,0.684375048,0.435714364,1,0.82207799
709,KEN,10762573,4646572,34.375,0.375,1,0.805555582,0.861148655,1,0.551396728,0.597222209,0.380952388,1,1,1,1,0.880769193,1,0,1,1,0.939285696,1,0.989473641,1,0.90625,0.617832184,1,0.875
710,KEN,10762574,4646573,34.45833333,0.375,1,1,0.856306314,1,0.551396728,0.701388896,0.34880957,1,1,1,1,0.871153891,1,0,1,1,0.928571403,1,1,1,0.973437548,0.617832184,1,0.918749928
711,KEN,10762575,4646574,34.54166667,0.375,1,1,0.874324322,1,0.640782177,0.747222245,0.261904776,1,1,1,1,0.86153847,1,0,1,1,0.921428561,1,1,1,0.950000048,0.673776269,1,0.950000048
712,KEN,10762576,4646575,34.625,0.375,1,1,0.878040552,1,0.677095056,0.902362227,0.184523806,1,0.981249988,1,1,0.8046875,1,0,1,1,0.885714233,1,0.897368371,1,0.9609375,0.69650352,1,1
713,KEN,10762577,4646576,34.70833333,0.375,1,0.981818199,0.833333313,1,0.684357524,0.907480299,0.107142858,1,0.927083313,1,1,0.753846169,1,0,1,1,0.842857182,1,0.574999988,1,1,0.70104897,1,0.868047297
714,KEN,10762578,4646577,34.79166667,0.375,1,0.940909028,0.774074137,1,0.684357524,0.900000036,0.069047652,1,0.887499988,1,1,0.707692266,1,0,0.987922728,1,0.853571475,1,0.223684207,1,1,0.70104897,1,0.710059166
715,KEN,10762579,4646578,34.875,0.375,1,0.918181837,0.77184689,1,0.611538529,0.774305582,0.021428607,1,0.868749976,0.986923099,1,0.69615382,1,0,0.981884062,1,0.806451619,1,0.190789476,1,1,0.648809552,1,0.695266247
716,KEN,10762580,4646579,34.95833333,0.375,1,0.777272761,0.855000019,1,0.394230783,0.498611122,0,0.932500005,0.739583313,0.983678758,1,0.573076963,1,0,0.99444443,0.945000052,0.675000012,0.8950001,0.259210497,1,0.903125048,0.146428615,1,0.726035476
717,KEN,10762581,4646580,35.04166667,0.375,1,0.369444519,0.790000021,1,0.192307696,0.26111114,0,0.86499995,0.658333361,1,1,0.523076892,1,0,1,0.879999995,0.617857099,0.827499986,0.430263132,1,0.609375,0,1,0.940828383
718,KEN,10762582,4646581,35.125,0.375,1,0.125,0.795000017,1,0.105769232,0.152777776,0,0.870000005,0.662500024,1,1,0.52692306,1,0,1,0.88499999,0.621428549,0.832499981,0.607894719,1,0.375,0,1,0.987012982
719,KEN,10762583,4646582,35.20833333,0.375,1,0,0.709259331,0.896923125,0.067307696,0.049305599,0,0.850000024,0.628301919,1,1,0.515384614,1,0,1,0.870000005,0.607142866,0.682500064,0.634482801,0.896923125,0.254687548,0,0.851111174,0.887013018
720,KEN,10762584,4646583,35.29166667,0.375,1,0,0.502777815,0.673846185,0.005769216,0,0,0.757142901,0.354717046,0.889230788,1,0.47307694,0.965625048,0,0.861016989,0.837499976,0.582142889,0.320000082,0.310344815,0.673846185,0.028125048,0,0.528888941,0.698701322
721,KEN,10762585,4646584,35.375,0.375,1,0,0.363888919,0.489230812,0.028846154,0,0,0.471428633,0.128301948,0.704615414,1,0.44615382,0.924999952,0,0.657627165,0.805000007,0.557142854,0.020000076,0.182758719,0.489230812,0,0,0.26222229,0.54285717
722,KEN,10762586,4646585,35.45833333,0.375,1,0,0.407407403,0.484615386,0.226923138,0,0,0.464285702,0.122641511,0.699999988,0.890625,0.394230753,0.8125,0,0.652542353,0.712499976,0.492857128,0.0125,0.05172414,0.484615386,0,0,0.25555557,0.538961053
723,KEN,10762587,4646586,35.54166667,0.375,1,0,0.444444448,0.512307763,0.106249988,0,0,0.582500041,0.156603828,0.727692366,0.75,0.307692319,0.706250072,0,0.683050871,0.582500041,0.428571433,0.057500076,0.203448266,0.512307763,0,0,0.295555621,0.562337697
724,KEN,10762588,4646587,35.625,0.375,1,0,0.231481478,0.446153849,0.048076924,0,0,0.40476191,0.075471699,0.661538482,1,0.53125,1,0,0.61016947,0.759821475,0.839285672,0,0,0.446153849,0,0,0.200000003,0.506493509
725,KEN,10762589,4646588,35.70833333,0.375,1,0,0.113888882,0.273846209,0,0,0,0.138095304,0,0.489230812,0.820689738,0.356250048,0.955555677,0,0.420339048,0.529464304,0.946428597,0,0,0.273846209,0,0,0,0.361039013
726,KEN,10762590,4646589,35.79166667,0.375,1,0,0.342592597,0.55384618,0.096153848,0,0,0.571428597,0.207547173,0.769230783,1,0.640625,1,0,0.728813589,0.777678609,0.730645239,0.125,0,0.55384618,0,0,0.355555564,0.597402573
727,KEN,10762593,4646592,36.04166667,0.375,0.606410265,0,0,0,0,0,0,0,0,0.058461528,0.327586204,0.1328125,0,0,0,0.118749991,0.154838681,0,0,0,0,0,0,0
728,KEN,10762596,4646595,36.29166667,0.375,0.830769241,0,0,0.127692297,0,0,0,0,0,0.343076915,0.493103415,0.207812488,0.603703678,0,0.259322017,0.275000006,0.571428597,0,0,0.127692297,0,0,0,0.23766233
729,KEN,10762597,4646596,36.375,0.375,0.717948735,0,0,0.061538462,0,0,0,0,0,0.27692309,0.344827592,0.140625,0.444444448,0,0.186440676,0.196428567,0.564285696,0,0,0.061538462,0,0,0,0.181818187
730,KEN,10762598,4646597,36.45833333,0.375,0.629487216,0,0,0,0,0,0,0,0,0.212307677,0.199999973,0.074999988,0.288888872,0,0.115254223,0.134821445,0.477419317,0,0,0,0,0,0,0.12727271
731,KEN,10762600,4646599,36.625,0.375,0.478205174,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0.029464314,0.048387095,0,0,0,0,0,0,0
732,KEN,10762610,4646609,37.45833333,0.375,0.987179458,0,0,0,0,0,0,0,0,0.271538466,0.436206907,0.182031244,0,0,0,0.383928567,0,0,0,0.056153841,0,0,0,0
733,KEN,10762611,4646610,37.54166667,0.375,0.982051373,0,0,0,0,0,0,0,0,0.203846157,0.363793135,0.149218768,0,0,0,0.380357206,0,0,0,0,0,0,0,0
734,KEN,10762612,4646611,37.625,0.375,0.828205228,0,0,0,0,0,0,0,0,0.025384638,0.212068945,0.080468744,0,0,0,0.27321434,0,0,0,0,0,0,0,0
735,KEN,10762613,4646612,37.70833333,0.375,0.942857206,0,0,0,0,0,0,0,0,0.130769238,0.375862062,0.154687494,0,0,0,0.508928597,0,0,0,0,0,0,0,0
736,KEN,10762614,4646613,37.79166667,0.375,1,0,0,0,0,0,0,0.217857152,0,0.462307721,0.594827592,0.408593744,0,0,0,0.862500072,0,0,0,0.246923089,0,0,0,0
737,KEN,10762615,4646614,37.875,0.375,1,0,0,0,0,0,0,0.948988438,0,0.600259125,0.183035716,0.773076952,0,0,0,0.787398398,0.048387095,0,0,0.42850247,0,0,0.188888893,0
738,KEN,10762616,4646615,37.95833333,0.375,0.983910084,0,0,0.066153832,0,0,0,0.869508684,0,0.457772046,0,0.703846216,0.455555528,0,0.191525415,0.563821197,0.321957707,0.318749994,0,0.162801996,0.02734375,0,0.527777791,0
739,KEN,10762617,4646616,38.04166667,0.375,1,0,0,0,0,0,0,0.769047678,0,0.623846173,0.174107149,0.770312548,0,0,0,0.850406528,0,0,0,0.408461571,0,0,0.145555586,0
740,KEN,10762618,4646617,38.125,0.375,0.820512831,0,0,0,0,0,0,0,0,0,0.220689639,0.084374994,0,0,0,0.267857134,0,0,0,0,0,0,0,0
741,KEN,10762619,4646618,38.20833333,0.375,0.192307696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,KEN,10762621,4646620,38.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,KEN,10762622,4646621,38.45833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,KEN,10762625,4646624,38.70833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,KEN,10762626,4646625,38.79166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,KEN,10762628,4646627,38.95833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,KEN,10762629,4646628,39.04166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,KEN,10762630,4646629,39.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,KEN,10762631,4646630,39.20833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,KEN,10762632,4646631,39.29166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,KEN,10762633,4646632,39.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,KEN,10762634,4646633,39.45833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,KEN,10762635,4646634,39.54166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,KEN,10762636,4646635,39.625,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,KEN,10762637,4646636,39.70833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,KEN,10762638,4646637,39.79166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,KEN,10762639,4646638,39.875,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,KEN,10762640,4646639,39.95833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,KEN,10762641,4646640,40.04166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,KEN,10762642,4646641,40.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,KEN,10762644,4646643,40.29166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,KEN,10762645,4646644,40.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,KEN,10762646,4646645,40.45833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,KEN,10762647,4646646,40.54166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,KEN,10762648,4646647,40.625,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,KEN,10762649,4646648,40.70833333,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,KEN,10762650,4646649,40.79166667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,KEN,10772570,4650889,34.125,0.291666666,1,0,0.477777839,1,0.380769283,0.011111153,0,1,0.816981196,1,1,0.869230807,1,0,1,1,0.942857206,0.97875005,0.165517345,1,0.439843774,0,1,0.775000095
769,KEN,10772571,4650890,34.20833333,0.291666666,1,0.152777776,0.82407409,1,0.740384638,0.270833343,0.101190478,1,1,1,1,0.865384638,1,0,1,1,0.939285696,1,0.785526276,1,0.65625,0.107142858,1,0.799999952
770,KEN,10772572,4650891,34.29166667,0.291666666,1,0.597222209,0.903040528,1,0.674301744,0.493055552,0.291666657,1,1,1,1,0.873076975,1,0,1,1,0.942857146,1,0.917105198,1,0.7421875,0.488095224,1,0.850649357
771,KEN,10772573,4650892,34.375,0.291666666,1,0.847222209,0.873873889,1,0.603351951,0.618055582,0.398809522,1,1,1,1,0.884615362,1,0,1,1,0.946428597,1,1,1,0.875,0.650349677,1,0.856250048
772,KEN,10772574,4650893,34.45833333,0.291666666,1,1,0.860360384,1,0.578212261,0.705555618,0.428571433,1,1,1,1,0.876923025,1,0,1,1,0.932142854,1,1,1,0.9921875,0.634615362,1,0.899999976
773,KEN,10772575,4650894,34.54166667,0.291666666,1,1,0.866216242,1,0.636871517,0.805555582,0.354761928,1,1,1,1,0.855769217,1,0,1,1,0.91428566,1,0.976315737,1,1,0.671328664,1,0.968750119
774,KEN,10772576,4650895,34.625,0.291666666,1,1,0.880292833,1,0.688268244,0.888888896,0.27976191,1,0.985416651,1,1,0.838461518,1,0,1,1,0.896428585,1,0.861842096,1,1,0.703496575,1,0.997041404
775,KEN,10772577,4650896,34.70833333,0.291666666,1,0.981818199,0.877139628,1,0.696648121,0.916141808,0.200000033,1,0.954166651,1,1,0.784615397,1,0,1,1,0.896428585,1,0.54868418,1,1,0.708741307,1,0.856212974
776,KEN,10772578,4650897,34.79166667,0.291666666,1,0.927272737,0.848148227,1,0.727374375,0.937795341,0.170238137,1,0.904166698,1,1,0.728846192,1,0,0.998067617,1,0.860714316,1,0.278947324,1,1,0.72797209,1,0.734911203
777,KEN,10772579,4650898,34.875,0.291666666,1,0.909090936,0.811111152,1,0.75000006,0.920138896,0.122619085,1,0.887499988,1,1,0.717307687,1,0,0.996376812,1,0.828571439,1,0.269736856,1,1,0.780419648,1,0.730769217
778,KEN,10772580,4650899,34.95833333,0.291666666,1,0.809090853,0.839414418,1,0.592307746,0.704861104,0.009523846,0.965000033,0.766666651,0.979792714,1,0.588461518,1,0,0.990821242,0.965000033,0.746428549,0.949999988,0.239473641,1,0.965625048,0.458333343,1,0.717159748
779,KEN,10772582,4650901,35.125,0.291666666,1,0.416666657,0.800000072,1,0.246153906,0.304166675,0,0.877499998,0.666666687,1,1,0.521875024,1,0,1,0.877499998,0.626785696,0.835000038,0.627631545,1,0.4921875,0,1,0.915384591
780,KEN,10772583,4650902,35.20833333,0.291666666,1,0.083333336,0.764999986,0.904615402,0.188461602,0.138888896,0,0.850000024,0.637499988,1,1,0.507692277,1,0,1,0.860000014,0.607142866,0.695000052,0.667105198,0.904615402,0.262500048,0,0.862222314,0.893506527
781,KEN,10772584,4650903,35.29166667,0.291666666,1,0,0.57407409,0.669230759,0.105769232,0,0,0.75,0.349056602,0.884615362,1,0.47307694,0.949999988,0,0.855932176,0.814999998,0.571428597,0.3125,0.396551728,0.669230759,0.0234375,0,0.522222221,0.694805205
782,KEN,10772585,4650904,35.375,0.291666666,1,0,0.419444472,0.507692337,0.07692308,0,0,0.5,0.150943398,0.72307694,0.993749976,0.457692325,0.915625036,0,0.677966118,0.795000017,0.553571463,0.050000001,0.310344815,0.507692337,0,0,0.288888901,0.558441579
783,KEN,10772586,4650905,35.45833333,0.291666666,1,0,0.422222286,0.527692378,0.20769237,0,0,0.530952454,0.175471753,0.74307698,0.881250024,0.38846153,0.803125024,0,0.700000048,0.704999983,0.489285707,0.082500078,0.200000107,0.527692378,0,0,0.317777842,0.575324714
784,KEN,10772587,4650906,35.54166667,0.291666666,1,0,0.440740794,0.550769269,0.149999976,0,0,0.566666722,0.203773648,0.766153872,0.793750048,0.334615409,0.762499928,0,0.725423753,0.622500002,0.444642842,0.120000079,0.096551828,0.550769269,0,0,0.351111174,0.594805241
785,KEN,10772588,4650907,35.625,0.291666666,1,0,0.314814806,0.458461583,0.15384616,0,0,0.423809588,0.090566099,0.673846185,1,0.543750048,1,0,0.623728871,0.830357134,0.785714269,0,0,0.458461583,0,0,0.217777848,0.516883135
786,KEN,10772589,4650908,35.70833333,0.291666666,1,0,0.231481478,0.335384667,0.01923077,0,0,0.233333409,0,0.550769269,0.958620787,0.418750048,1,0,0.488135636,0.665178597,0.891071439,0,0,0.335384667,0,0,0.040000066,0.412987053
787,KEN,10772590,4650909,35.79166667,0.291666666,1,0,0.320370436,0.453846157,0.111538447,0,0,0.416666657,0.084905662,0.669230759,1,0.5390625,1,0,0.618644059,0.775000036,0.75,0,0,0.453846157,0,0,0.211111113,0.512987018
788,KEN,10772595,4650914,36.20833333,0.291666666,1,0,0.160185173,0.20769231,0,0,0,0.035714287,0,0.423076928,0.672413766,0.2890625,0.796296299,0,0.347457618,0.569642901,0.596428573,0,0,0.20769231,0,0,0,0.305194795
789,KEN,10772596,4650915,36.29166667,0.291666666,0.980769217,0,0.049074069,0.200000003,0,0,0,0.023809524,0,0.41538462,0.655172408,0.28125,0.777777791,0,0.338983059,0.379464298,0.546428561,0,0,0.200000003,0,0,0,0.298701286
790,KEN,10772597,4650916,36.375,0.291666666,0.593589783,0,0,0.015384615,0,0,0,0,0,0.230769232,0.241379306,0.09375,0.333333343,0,0.135593221,0.109821454,0.516129017,0,0,0.015384615,0,0,0,0.142857149
791,KEN,10772598,4650917,36.45833333,0.291666666,0.510256469,0,0,0,0,0,0,0,0,0.176923081,0.120689653,0.0390625,0.203703701,0,0.076271184,0.051785741,0.403225809,0,0,0,0,0,0,0.097402595
792,KEN,10772599,4650918,36.54166667,0.291666666,0.416666657,0,0,0,0,0,0,0,0,0.061538462,0.07931032,0.020312488,0,0,0,0,0.161290318,0,0,0,0,0,0,0
793,KEN,10772600,4650919,36.625,0.291666666,0.423076928,0,0,0,0,0,0,0,0,0.008461527,0.131034464,0.043749988,0,0,0,0,0.032258064,0,0,0,0,0,0,0
794,KEN,10772609,4650928,37.375,0.291666666,1,0,0,0,0,0,0,0.455952406,0,0.308461547,0.658035696,0.564843774,0,0,0,0.451785773,0,0,0,0.093076944,0,0,0,0
795,KEN,10772610,4650929,37.45833333,0.291666666,1,0,0,0,0,0,0,0.652381003,0,0.394615412,0.582758665,0.693750024,0,0,0,0.630357206,0,0,0,0.179230794,0,0,0,0
796,KEN,10772611,4650930,37.54166667,0.291666666,1,0,0,0,0,0,0,0.310714334,0,0.38846153,0.52241379,0.469531268,0,0,0,0.633928597,0,0,0,0.173076928,0,0,0,0
797,KEN,10772612,4650931,37.625,0.291666666,1,0,0,0,0,0,0,0.078571469,0,0.406153858,0.513793111,0.317187518,0,0,0,0.675000072,0,0,0,0.190769255,0,0,0,0
