"","ID","iso3","alloc_key","cell5m","x","y","banana","barley","bean","cassava","chickpea","cocoa","coconut","coffee","cotton","cowpea","groundnut","maize","oilpalm","pearl millet","pigeonpea","potato","rapeseed","rice","sorghum","soybean","sugarbeet","sugarcane","sunflower","sweet potato","tea","tobacco","wheat","yams"
"688",688,"KEN","10752627",4642306,38.8749999991,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"689",689,"KEN","10752628",4642307,38.9583333325,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"690",690,"KEN","10752630",4642309,39.1249999991,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"691",691,"KEN","10752631",4642310,39.2083333325,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0.3333
"692",692,"KEN","10752632",4642311,39.2916666658,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"693",693,"KEN","10752633",4642312,39.3749999991,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"694",694,"KEN","10752636",4642315,39.6249999991,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.1667
"695",695,"KEN","10752637",4642316,39.7083333325,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0
"696",696,"KEN","10752638",4642317,39.7916666658,0.458333333,0.7778,0,0.7778,0.5556,0,0.5556,0.5556,0.5556,0.7778,0.1667,0.5556,0.7778,0.5556,0.1667,0.1667,0,0,0.5556,0.3333,0.5556,0,0.5556,0.5556,0.5556,0,0.5556,0,0
"697",697,"KEN","10752639",4642318,39.8749999991,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"698",698,"KEN","10752640",4642319,39.9583333325,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"699",699,"KEN","10752641",4642320,40.0416666658,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"700",700,"KEN","10752647",4642326,40.5416666658,0.458333333,0.5556,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.3333,0.5556,0.5556,0,0,0.3333,0.5556,0.5556,0,0.5556,0.3333,0.5556,0,0.5556,0,0
"701",701,"KEN","10752648",4642327,40.6249999991,0.458333333,0.3333,0,0.3333,0.5556,0,0.3333,0.5556,0.3333,0.5556,0.3333,0.5556,0.5556,0.3333,0.3333,0.3333,0,0,0.3333,0.5556,0.5556,0,0.3333,0.3333,0.5556,0,0.5556,0,0
"702",702,"KEN","10752649",4642328,40.7083333325,0.458333333,0.5556,0,0.3333,0.5556,0,0.3333,0.5556,0.3333,0.5556,0.3333,0.5556,0.5556,0.3333,0.5556,0.3333,0,0,0.3333,0.5556,0.5556,0,0.3333,0.3333,0.5556,0,0.5556,0,0
"703",703,"KEN","10752650",4642329,40.7916666658,0.458333333,0.5556,0,0.3333,0.5556,0,0.3333,0.5556,0.3333,0.5556,0.3333,0.5556,0.5556,0.3333,0.5556,0.3333,0,0,0.3333,0.5556,0.5556,0,0.3333,0.3333,0.5556,0,0.5556,0,0
"704",704,"KEN","10752651",4642330,40.8749999991,0.458333333,0.7778,0,0.7778,0.5556,0,0.5556,0.5556,0.5556,0.7778,0.3333,0.5556,0.7778,0.5556,0.5556,0.3333,0,0,0.3334,0.5556,0.5556,0,0.5556,0.5556,0.5556,0,0.5556,0,0.1667
"705",705,"KEN","10752652",4642331,40.9583333324,0.458333333,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.3339,0.7778,0.7778,0.5556,0.5556,0.3339,0,0,0.5605,0.5556,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0.1667
"706",706,"KEN","10762570",4646569,34.1249999991,0.3749999996,1,0,1,1,0,0.7778,0,1,0.5556,0.8479,0.8662,0.5556,0,0.2293,1,0,0.7778,1,1,0.8501,0,1,0.8479,1,0.7778,0.7778,0.558,1
"707",707,"KEN","10762571",4646570,34.2083333325,0.3749999996,0.7778,0,0.8229,1,0,0.7778,0,1,0.5556,0.806,0.827,0.5556,0,0.1667,0.8224,0,0.7778,1,1,0.8229,0,1,0.8229,1,0.7778,0.7778,0.5556,1
"708",708,"KEN","10762572",4646571,34.2916666658,0.3749999996,0.7778,0,0.7806,0.7845,0,0,0,1,0.5556,0.7778,0.7778,0.3361,0,0.1667,1,0,0.5609,0.7844,0.7844,0.7778,0,1,0.7786,0.7778,0,0.5614,0.5556,0.7837
"709",709,"KEN","10762573",4646572,34.3749999991,0.3749999996,0.7778,0,0.7824,0.7912,0,0,0,1,0.3467,0.7805,0.7778,0.5556,0,0.1667,1,0,0.5669,0.7911,0.7892,0.7778,0,1,0.7824,0.7897,0,0.5654,0.5556,0.7897
"710",710,"KEN","10762574",4646573,34.4583333325,0.3749999996,0.7778,0,0.8393,0.8578,0,0,0,1,0.4133,0.8009,0.7778,0.5556,0,0.1667,1,0,0.6171,0.8578,0.8393,0.7778,0,1,0.8393,0.8578,0,0.6171,0.5556,0.8578
"711",711,"KEN","10762575",4646574,34.5416666658,0.3749999996,0.7778,0,0.8094,0.8795,0,0,0,1,0.4207,0.7778,0.7778,0.5556,0,0.1667,1,0,0.6303,0.8797,0.8526,0.8526,0,1,0.7778,0.8672,0,0.6303,0.5556,0.8797
"712",712,"KEN","10762576",4646575,34.6249999991,0.3749999996,0.8145,0,0.6556,1,0,0,0,1,0.3813,0.7822,0.7936,0.3867,0,0.1667,0.8257,0,0.6035,1,0.8257,0.7936,0,1,0.7837,0.8279,0,0.5923,0.5556,1
"713",713,"KEN","10762577",4646576,34.7083333325,0.3749999996,0.8279,0,0.6056,1,0,0,0,1,0.3333,0.7778,0.6056,0.3917,0,0.1667,0.8279,0,0.6056,1,0.8279,0.8279,0,1,0.7778,0.8279,0,0.5556,0.5556,1
"714",714,"KEN","10762578",4646577,34.7916666658,0.3749999996,0.8334,0,0.7778,1,0,0,0,0.845,0.3333,0.7778,0.5556,0.4006,0,0.1667,0.8334,0.3333,0.8334,1,0.8334,0.8334,0,1,0.7778,0.8334,0,0.5556,0.6112,1
"715",715,"KEN","10762579",4646578,34.8749999991,0.3749999996,0.8509,0,0.846,1,0.6287,0,0,1,0.5556,0.7778,0.5556,0.5579,0,0.1667,1,0.5556,0.8509,1,1,1,0,1,0.7778,0.8552,0,0.633,0.7778,1
"716",716,"KEN","10762580",4646579,34.9583333325,0.3749999996,0,0.7778,0.7778,0,0,0,0,1,0,0,0,1,0,0,0,0.7778,0.8354,0,1,0,0,0,0.7833,0,0,0.6173,0.7833,0
"717",717,"KEN","10762581",4646580,35.0416666658,0.3749999996,0,0.7778,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0.7778,1,0
"718",718,"KEN","10762582",4646581,35.1249999991,0.3749999996,0,0.8653,0.8807,0,0,0,0,1,0,0,0,1,0,0,0,0.7778,0.8807,0,1,0,0,0,0.7778,0,0,0.7778,0.9268,0
"719",719,"KEN","10762583",4646582,35.2083333325,0.3749999996,0,0.7778,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.7778,0,0,0.7778,0.7778,0
"720",720,"KEN","10762584",4646583,35.2916666658,0.3749999996,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.8157,0,0,0.5556,1,0
"721",721,"KEN","10762585",4646584,35.3749999991,0.3749999996,0,0.7778,1,0,0,0,0,1,0,0,0,1,0,0,0,0.7778,0.7778,0,1,0,0,0,0.7778,0,0,0.5556,1,0
"722",722,"KEN","10762586",4646585,35.4583333325,0.3749999996,0,0.64,0.8427,0,0,0,0,0.687,0,0,0,0.8427,0,0,0,0.7957,0.7957,0,0.8427,0,0,0,0.6034,0,0.7778,0.3983,0.8427,0
"723",723,"KEN","10762587",4646586,35.5416666658,0.3749999996,0,0.5556,0.5556,0,0,0,0,0,0,0,0,0.5556,0,0,0,0.7778,0.7778,0,0.5556,0,0,0,0,0,0.7778,0,0.7778,0
"724",724,"KEN","10762588",4646587,35.6249999991,0.3749999996,0.5992,0,0.5992,0.6562,0,0,0,0.5945,0.5622,0.7778,0.5556,0.7778,0,0.3397,0.7778,0,0.5823,1,0.8045,0.7778,0,0.794,0.7778,0.7847,0,0.5945,0.5556,0.8045
"725",725,"KEN","10762589",4646588,35.7083333325,0.3749999996,0.6168,0,0.5556,0.8979,0,0,0,0.7267,0.5556,0.7778,0.5556,0.7778,0,0.3333,0.7778,0,0.5556,0.7778,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,0.6168,0.5556,0.7778
"726",726,"KEN","10762590",4646589,35.7916666658,0.3749999996,0.3069,0.3097,0.3595,0,0.2625,0,0,0.3661,0,0,0,0.4187,0,0,0,0.3661,0.4187,0.3069,0.4912,0,0,0,0.3595,0,0,0.4187,0.4216,0
"727",727,"KEN","10762593",4646592,36.0416666658,0.3749999996,0.7778,0,1,1,0,0,0,1,0.7778,1,0.7778,1,0,0.5556,1,0,0.7778,1,1,1,0,0.7778,1,1,0,1,0.5556,1
"728",728,"KEN","10762596",4646595,36.2916666658,0.3749999996,0,1,1,0,0,0,0,0.7778,0,0,0,1,0,0,0,0.7778,1,0,1,0,0,0,0.7778,0,0,0.5556,1,0
"729",729,"KEN","10762597",4646596,36.3749999991,0.3749999996,0,0.7778,0.7778,0,0,0,0,0.7778,0,0,0,0.7778,0,0,0,0.7778,1,0,1,0,0,0,0.7778,0,0,0.5556,1,0
"730",730,"KEN","10762598",4646597,36.4583333325,0.3749999996,0,0.7778,0.7778,0,0,0,0,0.7819,0,0,0,0.7819,0,0,0,0.7825,1,0,0.7834,0,0,0,0.7778,0,0,0.5597,0.7778,0
"731",731,"KEN","10762600",4646599,36.6249999991,0.3749999996,0,0.7778,0.7778,0,0,0,0,1,0,0,0,1,0,0,0,0.8476,0.7778,0,1,0,0,0,0.7778,0,0,0.7778,0.7778,0
"732",732,"KEN","10762610",4646609,37.4583333325,0.3749999996,1,0,1,1,0,0,0,0.7778,1,0.7778,0.7778,1,0,0.7778,1,0.3333,0.7778,0.7778,1,1,0,1,0.7778,0.7778,0,0.7778,0.7778,0.7778
"733",733,"KEN","10762611",4646610,37.5416666658,0.3749999996,1,0,1,1,0,0,0,0.7778,1,1,1,1,0,0.7778,1,0,0.5556,0.7778,1,0.7778,0,1,0.7778,0.7778,0,0.7778,0.5556,0.7778
"734",734,"KEN","10762612",4646611,37.6249999991,0.3749999996,1,0,1,1,0,0,0,0.7778,1,1,1,1,0,0.7778,1,0,0.5556,0.7778,1,0.7778,0,1,0.7778,0.7778,0,0.7778,0.5556,0.7782
"735",735,"KEN","10762613",4646612,37.7083333325,0.3749999996,1,0,1,1,0,0,0,0.7778,1,1,1,1,0,0.7778,1,0,0.5556,0.7778,1,0.7778,0,1,0.7778,0.7778,0,0.7778,0.5556,0.785
"736",736,"KEN","10762614",4646613,37.7916666658,0.3749999996,1,0,1,1,0,0,0,0.829,1,1,1,1,0,0.7778,1,0,0.5556,0.7778,1,0.7778,0,1,0.7778,0.7778,0,0.829,0.5556,0.7778
"737",737,"KEN","10762615",4646614,37.8749999991,0.3749999996,1,0,1,0.5114,0.7778,0.4069,0,0.7778,0.8249,0.7778,0.7778,0.7778,0,0.7778,1,0.5556,0.7778,0.7778,0.8142,0.7778,0,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,0.4761
"738",738,"KEN","10762616",4646615,37.9583333325,0.3749999996,1,0.6528,0.7778,0.6258,0.7778,0,0,0.7778,0,0.6945,0,1,0,0,0,0.7778,0.7778,1,1,0.5556,0,0.9168,0.8572,0,0.7778,0.7778,0.8516,0
"739",739,"KEN","10762617",4646616,38.0416666658,0.3749999996,1,0,1,1,0,0.6102,0,0.7778,1,1,1,1,0,1,1,0,0.5556,0.7778,1,1,0,1,1,0.7778,0.5556,1,0.5556,1
"740",740,"KEN","10762618",4646617,38.1249999991,0.3749999996,1,0,0.7778,1,0,0,0.7778,1,1,0.7778,0.7778,0.7778,0.5556,1,1,0,0.5556,0.7778,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,1,0,0.7949
"741",741,"KEN","10762619",4646618,38.2083333325,0.3749999996,1,0,0.7778,1,0,0,0.7778,1,1,0.7778,0.7778,0.7778,0.5556,1,0.7778,0,0,0.7778,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,0.7778,0,0.7778
"742",742,"KEN","10762621",4646620,38.3749999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,1,1,0.7778,0.7778,0.7778,0.3333,0.7807,0.7778,0,0,0.5578,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,0.7778,0,0.7778
"743",743,"KEN","10762622",4646621,38.4583333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,1,1,0.7778,0.7778,0.7778,0.3333,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,0.7778,0,0.7778
"744",744,"KEN","10762625",4646624,38.7083333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.7778,0.7778,0.7778,0,0.7778,0,0.5556
"745",745,"KEN","10762626",4646625,38.7916666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.5556
"746",746,"KEN","10762628",4646627,38.9583333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"747",747,"KEN","10762629",4646628,39.0416666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"748",748,"KEN","10762630",4646629,39.1249999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"749",749,"KEN","10762631",4646630,39.2083333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0.3333
"750",750,"KEN","10762632",4646631,39.2916666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"751",751,"KEN","10762633",4646632,39.3749999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"752",752,"KEN","10762634",4646633,39.4583333325,0.3749999996,0.7778,0,0.7778,0.5556,0,0.5556,0.7778,0.5556,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.1667
"753",753,"KEN","10762635",4646634,39.5416666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"754",754,"KEN","10762636",4646635,39.6249999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.3333
"755",755,"KEN","10762637",4646636,39.7083333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0.1667
"756",756,"KEN","10762638",4646637,39.7916666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.5556,0,0
"757",757,"KEN","10762639",4646638,39.8749999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"758",758,"KEN","10762640",4646639,39.9583333325,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"759",759,"KEN","10762641",4646640,40.0416666658,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"760",760,"KEN","10762642",4646641,40.1249999991,0.3749999996,0.7778,0,0.7778,0.7778,0,0.7778,0.7778,0.7778,1,0.7778,0.7778,0.7778,0.5556,0.7778,0.7778,0,0,0.5556,0.7778,0.7778,0,0.5556,0.5556,0.7778,0,0.7778,0,0
"761",761,"KEN","10762644",4646643,40.2916666658,0.3749999996,0.5556,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.3333,0.5556,0.5556,0,0,0.3333,0.5556,0.5556,0,0.5556,0.3333,0.5556,0,0.5556,0,0
"762",762,"KEN","10762645",4646644,40.3749999991,0.3749999996,0.5556,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.3333,0.5556,0.5556,0,0,0.3333,0.5556,0.5556,0,0.5556,0.3333,0.5556,0,0.5556,0,0
"763",763,"KEN","10762646",4646645,40.4583333325,0.3749999996,0.5556,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.3333,0.5556,0.5556,0,0,0.1667,0.5556,0.5556,0,0.5556,0.3333,0.5556,0,0.5556,0,0
"764",764,"KEN","10762647",4646646,40.5416666658,0.3749999996,0.5556,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,0.3333,0.5556,0.5556,0,0,0.3333,0.5556,0.5556,0,0.5556,0.3333,0.5556,0,0.5556,0,0
"765",765,"KEN","10762648",4646647,40.6249999991,0.3749999996,0.5556,0,0.3333,0.5556,0,0.3333,0.5556,0.3333,0.5556,0.3333,0.5556,0.5556,0.3333,0.3333,0.3333,0,0,0.3333,0.5556,0.5556,0,0.3333,0.3333,0.5556,0,0.5556,0,0
"766",766,"KEN","10762649",4646648,40.7083333325,0.3749999996,0.7778,0,0.5556,0.5556,0,0.5556,0.5556,0.5556,0.7778,0.3333,0.5556,0.7778,0.5556,0.3333,0.3333,0,0,0.5556,0.5556,0.5556,0,0.5556,0.5556,0.5556,0,0.5556,0,0
"767",767,"KEN","10762650",4646649,40.7916666658,0.3749999996,0.7778,0,0.7778,0.5556,0,0.5556,0.5556,0.5556,0.7778,0.3333,0.5556,0.7778,0.5556,0.5556,0.3333,0,0,0.5556,0.5556,0.5556,0,0.5556,0.5556,0.5556,0,0.5556,0,0
"768",768,"KEN","10772570",4650889,34.1249999991,0.2916666663,0.7778,0,0.8005,0.8062,0,0.7778,0,1,0.5556,0.7784,0.7778,0.5556,0,0.1667,0.8005,0,0.5836,1,0.8078,0.7784,0,1,0.7784,0.8072,0.8064,0.7778,0.5556,0.8072
"769",769,"KEN","10772571",4650890,34.2083333325,0.2916666663,0.7778,0,0.7977,1,0,0.7778,0,1,0.5556,0.7874,0.7976,0.4095,0,0.1667,1,0,0.5686,1,1,0.7925,0,1,0.7925,1,1,0.7778,0.5556,1
"770",770,"KEN","10772572",4650891,34.2916666658,0.2916666663,0.7778,0,0.5556,0.7778,0,0,0,1,0.5556,0.7778,0.5556,0.3333,0,0.1667,0.7778,0,0.5556,0.7778,0.7778,0.5556,0,1,0.7778,0.7778,0,0.5556,0.5556,0.7778
"771",771,"KEN","10772573",4650892,34.3749999991,0.2916666663,0.7778,0,0.7778,0.8438,0,0,0,1,0.5556,0.7948,0.7778,0.5556,0,0.1667,1,0,0.5884,0.8138,0.8095,0.7778,0,1,0.8231,0.844,0,0.6024,0.5556,0.844
"772",772,"KEN","10772574",4650893,34.4583333325,0.2916666663,0.7778,0,0.7778,0.8737,0,0,0,1,0.4188,0.7869,0.7778,0.5556,0,0.1667,1,0,0.5875,0.8857,0.8191,0.8252,0,1,0.7881,0.8349,0,0.5713,0.5556,0.8775
"773",773,"KEN","10772575",4650894,34.5416666658,0.2916666663,0.8374,0,0.6187,1,0,0,0,1,0.3965,0.7817,0.7817,0.4062,0,0.1667,0.841,0,0.6152,1,0.841,0.84,0,1,0.7817,0.8359,0,0.6124,0.5556,1
"774",774,"KEN","10772576",4650895,34.6249999991,0.2916666663,0.8495,0,0.6273,1,0,0,0,1,0.405,0.7778,0.7778,0.4281,0,0.1667,0.8495,0,0.6273,1,0.8495,0.8495,0,1,0.7778,0.8495,0,0.5556,0.5556,1
"775",775,"KEN","10772577",4650896,34.7083333325,0.2916666663,0.8611,0,0.6406,1,0,0,0,1,0.3333,0.7778,0.6225,0.4289,0,0.1667,0.8447,0,0.6225,1,0.8611,0.8447,0,1,0.7778,0.8496,0,0.5556,0.5556,1
"776",776,"KEN","10772578",4650897,34.7916666658,0.2916666663,1,0,0.7778,0.8267,0,0,0,1,0.3333,0.7778,0.5556,0.5556,0,0.1667,0.7988,0,0.5766,1,0.7988,0.7988,0,1,0.7778,0.8093,0,0.5556,0.5556,0.8323
"777",777,"KEN","10772579",4650898,34.8749999991,0.2916666663,0.785,0,0.7778,0.7873,0.5593,0,0,0.7845,0.3425,0.7778,0.5556,0.5556,0,0.1667,0.7868,0.5556,0.7815,1,0.787,0.787,0,1,0.7778,0.7941,0,0.5556,0.7778,0.7875
"778",778,"KEN","10772580",4650899,34.9583333325,0.2916666663,0.8407,0.7778,0.6208,1,0.6048,0,0,1,0.3333,0.7778,0,1,0,0,0.7778,0.6121,0.827,1,1,0.7778,0,1,0.7778,0.7778,0,0.6082,0.7778,0.6076
"779",779,"KEN","10772582",4650901,35.1249999991,0.2916666663,0,0.7778,0.8521,0,0,0,0,1,0,0,0,1,0,0,0,0.8836,1,0,1,0,0,0,0.7837,0,0,0.7778,0.8521,0
"780",780,"KEN","10772583",4650902,35.2083333325,0.2916666663,0,0.7778,0.8993,0,0,0,0,1,0,0,0,1,0,0,0,0.7778,1,0,1,0,0,0,0.7787,0,0,0.6771,0.7778,0
"781",781,"KEN","10772584",4650903,35.2916666658,0.2916666663,0,0.779,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.779,0,0,0.5556,1,0
"782",782,"KEN","10772585",4650904,35.3749999991,0.2916666663,0,0.8578,0.8578,0,0,0,0,1,0,0,0,1,0,0,0,0.8576,0.8578,0,1,0,0,0,0.7782,0,0.5556,0.5556,1,0
"783",783,"KEN","10772586",4650905,35.4583333325,0.2916666663,0,0.6819,0.8222,0,0,0,0,1,0,0,0,1,0,0,0,0.8126,0.8126,0,1,0,0,0,0.5655,0,0.7778,0.3333,0.8222,0
"784",784,"KEN","10772587",4650906,35.5416666658,0.2916666663,0,0.5612,0.5556,0,0,0,0,0,0,0,0,0.7778,0,0,0,0.7778,0.7778,0,0.7778,0,0,0,0.1667,0,0.7847,0,0.7778,0
"785",785,"KEN","10772588",4650907,35.6249999991,0.2916666663,0.6524,0.6723,0.5982,0.6875,0.5556,0,0,0.6497,0.3333,0.3933,0,0.8004,0,0,0,0.5982,0.8204,0.6574,0.8945,0.5556,0,0.8076,0.69,0.5709,0,0.6529,0.6916,0
"786",786,"KEN","10772589",4650908,35.7083333325,0.2916666663,0.7778,0,0.7778,1,0.5556,0,0,0.7778,0.5556,0.5556,0.3333,0.6015,0,0.3333,0.5556,0.5556,0.7778,0.7778,0.7778,0.5556,0,0.7778,0.6015,0.6015,0,0.7778,0.6015,0.7778
"787",787,"KEN","10772590",4650909,35.7916666658,0.2916666663,0.5556,0.6726,0.6064,0,0.5556,0,0,0.6726,0,0,0,0.7778,0,0,0,0.6726,0.7778,0,0.7778,0,0,0,0.6064,0,0,0.7778,0.7778,0
"788",788,"KEN","10772595",4650914,36.2083333325,0.2916666663,0,0.7778,0.7778,0,0,0,0,0.7778,0,0,0,0.7778,0,0,0,0.7778,0.7778,0,1,0,0,0,0.7778,0,0,0.5556,0.7778,0
"789",789,"KEN","10772596",4650915,36.2916666658,0.2916666663,0,0.8028,0.7886,0,0,0,0,0.6743,0,0,0,0.8028,0,0,0,0.8094,0.7886,0,0.841,0,0,0,0.7778,0,0,0.5556,0.8028,0
"790",790,"KEN","10772597",4650916,36.3749999991,0.2916666663,0,0.7778,1,0,0,0,0,0.7778,0,0,0,0.7778,0,0,0,0.7778,1,0,1,0,0,0,0.7778,0,0,0.5556,1,0
"791",791,"KEN","10772598",4650917,36.4583333325,0.2916666663,0,0.7803,0.7778,0,0,0,0,0.7803,0,0,0,0.7803,0,0,0,0.7803,1,0,0.7805,0,0,0,0.7778,0,0,0.5581,0.7803,0
